atc_code,atc_name
S01CA02,prednisolone and antiinfectives
S01CA03,hydrocortisone and antiinfectives
S01CA04,fluocortolone and antiinfectives
S01CA05,betamethasone and antiinfectives
S01CA06,fludrocortisone and antiinfectives
S01CA07,fluorometholone and antiinfectives
S01CA08,methylprednisolone and antiinfectives
S01CA09,chloroprednisone and antiinfectives
S01CA10,fluocinolone acetonide and antiinfectives
S01CA11,clobetasone and antiinfectives
S01CA12,loteprednol and antiinfectives
S01CB,corticosteroids/antiinfectives/mydriatics in combination
S01CB01,dexamethasone
S01CB02,prednisolone
S01CB03,hydrocortisone
S01CB04,betamethasone
S01CB05,fluorometholone
S01CC,"antiinflammatory agents, non-steroids and antiinfectives in combination"
S01CC01,diclofenac and antiinfectives
S01CC02,indometacin and antiinfectives
S01E,antiglaucoma preparations and miotics
S01EA,sympathomimetics in glaucoma therapy
S01EA01,epinephrine
S01EA02,dipivefrine
S01EA03,apraclonidine
S01EA04,clonidine
S01EA05,brimonidine
S01EA51,"epinephrine, combinations"
S01EB,parasympathomimetics
S01EB01,pilocarpine
S01EB01,pilocarpine
S01EB01,pilocarpine
S01EB02,carbachol
S01EB03,ecothiopate
S01EB04,demecarium
S01EB05,physostigmine
S01EB06,neostigmine
S01EB06,neostigmine
S01EB07,fluostigmine
S01EB08,aceclidine
S01EB09,acetylcholine
S01EB10,paraoxon
S01EB51,"pilocarpine, combinations"
S01EB58,"aceclidine, combinations"
S01EC,carbonic anhydrase inhibitors
S01EC01,acetazolamide
S01EC01,acetazolamide
S01EC02,diclofenamide
S01EC03,dorzolamide
S01EC04,brinzolamide
S01EC05,methazolamide
S01EC54,"brinzolamide, combinations"
S01ED,beta blocking agents
S01ED01,timolol
S01ED02,betaxolol
S01ED03,levobunolol
S01ED04,metipranolol
S01ED05,carteolol
S01ED06,befunolol
S01ED51,"timolol, combinations"
S01ED52,"betaxolol, combinations"
S01ED54,"metipranolol, combinations"
S01ED55,"carteolol, combinations"
S01EE,prostaglandin analogues
S01EE01,latanoprost
S01EE02,unoprostone
S01EE03,bimatoprost
S01EE04,travoprost
S01EE05,tafluprost
S01EE06,latanoprostene bunod
S01EE51,latanoprost and netarsudil
S01EX,other antiglaucoma preparations
S01EX01,guanethidine
S01EX02,dapiprazole
S01EX05,netarsudil
S01EX06,omidenepag
S01EX07,ripasudil
S01F,mydriatics and cycloplegics
S01FA,anticholinergics
S01FA01,atropine
S01FA02,scopolamine
S01FA03,methylscopolamine
S01FA04,cyclopentolate
S01FA05,homatropine
S01FA06,tropicamide
S01FA54,"cyclopentolate, combinations"
S01FA56,"tropicamide, combinations"
S01FB,sympathomimetics excl. antiglaucoma preparations
S01FB01,phenylephrine
S01FB02,ephedrine
S01FB03,ibopamine
S01FB51,phenylephrine and ketorolac
S01G,decongestants and antiallergics
S01GA,sympathomimetics used as decongestants
S01GA01,naphazoline
S01GA02,tetryzoline
S01GA03,xylometazoline
S01GA04,oxymetazoline
S01GA05,phenylephrine
S01GA06,oxedrine
S01GA07,brimonidine
S01GA51,"naphazoline, combinations"
S01GA52,"tetryzoline, combinations"
S01GA53,"xylometazoline, combinations"
S01GA55,"phenylephrine, combinations"
S01GA56,"oxedrine, combinations"
S01GX,other antiallergics
S01GX01,cromoglicic acid
S01GX02,levocabastine
S01GX03,spaglumic acid
S01GX04,nedocromil
S01GX05,lodoxamide
S01GX06,emedastine
S01GX07,azelastine
S01GX08,ketotifen
S01GX09,olopatadine
S01GX10,epinastine
S01GX11,alcaftadine
S01GX12,cetirizine
S01GX13,bilastine
S01GX51,"cromoglicic acid, combinations"
S01H,local anesthetics
S01HA,local anesthetics
S01HA01,cocaine
S01HA02,oxybuprocaine
S01HA03,tetracaine
S01HA04,proxymetacaine
S01HA05,procaine
S01HA06,cinchocaine
S01HA07,lidocaine
S01HA08,chloroprocaine
S01HA30,combinations
S01J,diagnostic agents
S01JA,colouring agents
S01JA01,fluorescein
S01JA02,rose bengal sodium
S01JA51,"fluorescein, combinations"
S01JX,other ophthalmological diagnostic agents
S01K,surgical aids
S01KA,viscoelastic substances
S01KA01,hyaluronic acid
S01KA02,hypromellose
S01KA51,"hyaluronic acid, combinations"
S01KX,other surgical aids
S01KX01,chymotrypsin
S01KX02,trypan blue
S01L,ocular vascular disorder agents
S01LA,antineovascularisation agents
S01LA01,verteporfin
S01LA02,anecortave
S01LA03,pegaptanib
S01LA04,ranibizumab
S01LA05,aflibercept
S01LA06,brolucizumab
S01LA07,abicipar pegol
S01LA08,bevacizumab
S01LA09,faricimab
S01X,other ophthalmologicals
S01XA,other ophthalmologicals
S01XA01,guaiazulen
S01XA02,retinol
S01XA03,"sodium chloride, hypertonic"
S01XA04,potassium iodide
S01XA05,sodium edetate
S01XA06,ethylmorphine
S01XA07,alum
S01XA08,acetylcysteine
S01XA09,iodoheparinate
S01XA10,inosine
S01XA11,nandrolone
S01XA12,dexpanthenol
S01XA13,alteplase
S01XA14,heparin
S01XA15,ascorbic acid
S01XA18,ciclosporin
S01XA19,"limbal stem cells, autologous"
S01XA20,artificial tears and other indifferent preparations
S01XA21,mercaptamine
S01XA22,ocriplasmin
S01XA23,sirolimus
S01XA24,cenegermin
S01XA25,lifitegrast
S01XA26,riboflavin
S01XA27,voretigene neparvovec
S01XA28,varenicline
S01XA29,sepofarsen
S01XA31,pegcetacoplan
S02,otologicals
S02A,antiinfectives
S02AA,antiinfectives
S02AA01,chloramphenicol
S02AA02,nitrofural
S02AA03,boric acid
S02AA04,aluminium acetotartrate
S02AA05,clioquinol
S02AA06,hydrogen peroxide
S02AA07,neomycin
S02AA08,tetracycline
S02AA09,chlorhexidine
S02AA10,acetic acid
S02AA11,polymyxin b
S02AA12,rifamycin
S02AA13,miconazole
S02AA14,gentamicin
S02AA15,ciprofloxacin
S02AA16,ofloxacin
S02AA17,fosfomycin
S02AA18,cefmenoxime
S02AA30,"antiinfectives, combinations"
S02B,corticosteroids
S02BA,corticosteroids
S02BA01,hydrocortisone
S02BA03,prednisolone
S02BA06,dexamethasone
S02BA07,betamethasone
S02BA08,fluocinolone acetonide
S02C,corticosteroids and antiinfectives in combination
S02CA,corticosteroids and antiinfectives in combination
S02CA01,prednisolone and antiinfectives
S02CA02,flumetasone and antiinfectives
S02CA03,hydrocortisone and antiinfectives
S02CA04,triamcinolone and antiinfectives
S02CA05,fluocinolone acetonide and antiinfectives
S02CA06,dexamethasone and antiinfectives
S02CA07,fludrocortisone and antiinfectives
S02D,other otologicals
S02DA,analgesics and anesthetics
S02DA01,lidocaine
S02DA02,cocaine
S02DA03,phenazone
S02DA04,cinchocaine
S02DA30,combinations
S02DC,indifferent preparations
S03,ophthalmological and otological preparations
S03A,antiinfectives
S03AA,antiinfectives
S03AA01,neomycin
S03AA02,tetracycline
S03AA03,polymyxin b
S03AA04,chlorhexidine
S03AA05,hexamidine
S03AA06,gentamicin
S03AA07,ciprofloxacin
S03AA08,chloramphenicol
S03AA30,"antiinfectives, combinations"
S03B,corticosteroids
S03BA,corticosteroids
S03BA01,dexamethasone
S03BA02,prednisolone
S03BA03,betamethasone
S03C,corticosteroids and antiinfectives in combination
S03CA,corticosteroids and antiinfectives in combination
S03CA01,dexamethasone and antiinfectives
S03CA02,prednisolone and antiinfectives
S03CA04,hydrocortisone and antiinfectives
S03CA05,fludrocortisone and antiinfectives
S03CA06,betamethasone and antiinfectives
S03CA07,methylprednisolone and antiinfectives
S03D,other ophthalmological and otological preparations
V,various
V01,allergens
V01A,allergens
V01AA,allergen extracts
V01AA01,feather
V01AA02,grass pollen
V01AA03,house dust mites
V01AA04,mould fungus and yeast fungus
V01AA05,tree pollen
V01AA07,insects
V01AA08,food
V01AA09,textiles
V01AA10,flowers
V01AA11,animals
V01AA20,various
V03,all other therapeutic products
V03A,all other therapeutic products
V03AB,antidotes
V03AB01,ipecacuanha
V03AB02,nalorphine
V03AB03,edetates
V03AB04,pralidoxime
V03AB05,prednisolone and promethazine
V03AB06,thiosulfate
V03AB08,sodium nitrite
V03AB09,dimercaprol
V03AB13,obidoxime
V03AB14,protamine
V03AB15,naloxone
V03AB16,ethanol
V03AB17,methylthioninium chloride
V03AB18,potassium permanganate
V03AB19,physostigmine
V03AB20,copper sulfate
V03AB21,potassium iodide
V03AB22,amyl nitrite
V03AB23,acetylcysteine
V03AB24,digitalis antitoxin
V03AB25,flumazenil
V03AB26,methionine
V03AB27,4-dimethylaminophenol
V03AB29,cholinesterase
V03AB31,prussian blue
V03AB32,glutathione
V03AB33,hydroxocobalamin
V03AB34,fomepizole
V03AB35,sugammadex
V03AB36,phentolamine
V03AB37,idarucizumab
V03AB38,andexanet alfa
V03AB54,pralidoxime and atropine
V03AC,iron chelating agents
V03AC01,deferoxamine
V03AC02,deferiprone
V03AC03,deferasirox
V03AE,drugs for treatment of hyperkalemia and hyperphosphatemia
V03AE01,polystyrene sulfonate
V03AE02,sevelamer
V03AE03,lanthanum carbonate
V03AE04,calcium acetate and magnesium carbonate
V03AE05,sucroferric oxyhydroxide
V03AE06,colestilan
V03AE07,calcium acetate
V03AE08,ferric citrate
V03AE09,patiromer calcium
V03AE10,sodium zirconium cyclosilicate
V03AF,detoxifying agents for antineoplastic treatment
V03AF01,mesna
V03AF02,dexrazoxane
V03AF03,calcium folinate
V03AF03,calcium folinate
V03AF04,calcium levofolinate
V03AF04,calcium levofolinate
V03AF05,amifostine
V03AF06,sodium folinate
V03AF07,rasburicase
V03AF08,palifermin
V03AF09,glucarpidase
V03AF10,sodium levofolinate
V03AF11,arginine and lysine
V03AF12,trilaciclib
V03AG,drugs for treatment of hypercalcemia
V03AG01,sodium cellulose phosphate
V03AG05,sodium phosphate
V03AH,drugs for treatment of hypoglycemia
V03AH01,diazoxide
V03AK,tissue adhesives
V03AM,drugs for embolisation
V03AN,medical gases
V03AN01,oxygen
V03AN02,carbon dioxide
V03AN03,helium
V03AN04,nitrogen
V03AN05,medical air
V03AX,other therapeutic products
V03AX02,nalfurafine
V03AX03,cobicistat
V03AX04,difelikefalin
V03AZ,nerve depressants
V03AZ01,ethanol
V04,diagnostic agents
V04B,urine tests
V04C,other diagnostic agents
V04CA,tests for diabetes
V04CA01,tolbutamide
V04CA02,glucose
V04CB,tests for fat absorption
V04CB01,vitamin a concentrates
V04CC,tests for bile duct patency
V04CC01,sorbitol
V04CC02,magnesium sulfate
V04CC03,sincalide
V04CC04,ceruletide
V04CD,tests for pituitary function
V04CD01,metyrapone
V04CD03,sermorelin
V04CD04,corticorelin
V04CD05,somatorelin
V04CD06,macimorelin
V04CE,tests for liver functional capacity
V04CE01,galactose
V04CE02,sulfobromophthalein
V04CE03,methacetin (13c)
V04CF,tuberculosis diagnostics
V04CF01,tuberculin
V04CG,tests for gastric secretion
V04CG01,cation exchange resins
V04CG02,betazole
V04CG03,histamine phosphate
V04CG04,pentagastrin
V04CG05,methylthioninium chloride
V04CG30,caffeine and sodium benzoate
V04CH,tests for renal function and ureteral injuries
V04CH01,inulin and other polyfructosans
V04CH02,indigo carmine
V04CH03,phenolsulfonphthalein
V04CH04,alsactide
V04CH30,aminohippuric acid
V04CJ,tests for thyreoidea function
V04CJ01,thyrotropin
V04CJ02,protirelin
V04CK,tests for pancreatic function
V04CK01,secretin
V04CK02,pancreozymin (cholecystokinin)
V04CK03,bentiromide
V04CL,tests for allergic diseases
V04CM,tests for fertility disturbances
V04CM01,gonadorelin
V04CX,other diagnostic agents
V04CX01,indocyanine green
V04CX02,folic acid
V04CX03,methacholine
V04CX04,mannitol
V04CX05,13c-urea
V04CX06,hexaminolevulinate
V04CX07,edrophonium
V04CX08,carbon monoxide
V04CX09,patent blue
V04CX10,pafolacianine
V04CX11,lithium chloride
V06,general nutrients
V06A,diet formulations for treatment of obesity
V06AA,low-energy diets
V06B,protein supplements
V06C,infant formulas
V06CA,nutrients without phenylalanine
V06D,other nutrients
V06DA,"carbohydrates/proteins/minerals/vitamins, combinations"
V06DB,"fat/carbohydrates/proteins/minerals/vitamins, combinations"
V06DC,carbohydrates
V06DC01,glucose
V06DC02,fructose
V06DD,"amino acids, incl. combinations with polypeptides"
V06DE,"amino acids/carbohydrates/minerals/vitamins, combinations"
V06DF,milk substitutes
V06DX,other combinations of nutrients
V07,all other non-therapeutic products
V07A,all other non-therapeutic products
V07AA,plasters
V07AB,"solvents and diluting agents, incl. irrigating solutions"
V07AC,"blood transfusion, auxiliary products"
V07AD,"blood tests, auxiliary products"
V07AN,incontinence equipment
V07AR,"sensitivity tests, discs and tablets"
V07AS,stomi equipment
V07AT,cosmetics
V07AV,technical disinfectants
V07AX,washing agents etc.
V07AY,other non-therapeutic auxiliary products
V07AZ,chemicals and reagents for analysis
V08,contrast media
V08A,"x-ray contrast media, iodinated"
V08AA,"watersoluble, nephrotropic, high osmolar x-ray contrast media"
V08AA01,diatrizoic acid
V08AA02,metrizoic acid
V08AA03,iodamide
V08AA04,iotalamic acid
V08AA05,ioxitalamic acid
V08AA06,ioglicic acid
V08AA07,acetrizoic acid
V08AA08,iocarmic acid
V08AA09,methiodal
V08AA10,diodone
V08AB,"watersoluble, nephrotropic, low osmolar x-ray contrast media"
V08AB01,metrizamide
V08AB02,iohexol
V08AB03,ioxaglic acid
V08AB04,iopamidol
V08AB05,iopromide
V08AB06,iotrolan
V08AB07,ioversol
V08AB08,iopentol
V08AB09,iodixanol
V08AB10,iomeprol
V08AB11,iobitridol
V08AB12,ioxilan
V08AC,"watersoluble, hepatotropic x-ray contrast media"
V08AC01,iodoxamic acid
V08AC02,iotroxic acid
V08AC03,ioglycamic acid
V08AC04,adipiodone
V08AC05,iobenzamic acid
V08AC06,iopanoic acid
V08AC07,iocetamic acid
V08AC08,sodium iopodate
V08AC09,tyropanoic acid
V08AC10,calcium iopodate
V08AD,non-watersoluble x-ray contrast media
V08AD01,ethyl esters of iodised fatty acids
V08AD02,iopydol
V08AD03,propyliodone
V08AD04,iofendylate
V08B,"x-ray contrast media, non-iodinated"
V08BA,barium sulfate containing x-ray contrast media
V08BA01,barium sulfate with suspending agents
V08BA02,barium sulfate without suspending agents
V08C,magnetic resonance imaging contrast media
V08CA,paramagnetic contrast media
V08CA01,gadopentetic acid
V08CA02,gadoteric acid
V08CA03,gadodiamide
V08CA04,gadoteridol
V08CA05,mangafodipir
V08CA06,gadoversetamide
V08CA07,ferric ammonium citrate
V08CA08,gadobenic acid
V08CA09,gadobutrol
V08CA10,gadoxetic acid
V08CA11,gadofosveset
V08CA12,gadopiclenol
V08CB,superparamagnetic contrast media
V08CB01,ferumoxsil
V08CB02,ferristene
V08CB03,"iron oxide, nanoparticles"
V08CX,other magnetic resonance imaging contrast media
V08CX01,perflubron
V08D,ultrasound contrast media
V08DA,ultrasound contrast media
V08DA01,"perflutren, human albumin microspheres"
V08DA02,microparticles of galactose
V08DA03,perflenapent
V08DA04,"perflutren, phospholipid microspheres"
V08DA05,"sulfur hexafluoride, phospholipid microspheres"
V08DA06,"perflubutane, phospholipid microspheres"
V09,diagnostic radiopharmaceuticals
V09A,central nervous system
V09AA,technetium (99mtc) compounds
V09AA01,technetium (99mtc) exametazime
V09AA02,technetium (99mtc) bicisate
V09AB,iodine (123i) compounds
V09AB01,iodine iofetamine (123i)
V09AB02,iodine iolopride (123i)
V09AB03,iodine ioflupane (123i)
V09AX,other central nervous system diagnostic radiopharmaceuticals
V09AX01,indium (111in) pentetic acid
V09AX03,iodine (124i) 2beta-carbomethoxy-3beta-(4 iodophenyl)-tropane
V09AX04,flutemetamol (18f)
V09AX05,florbetapir (18f)
V09AX06,florbetaben (18f)
V09AX07,flortaucipir (18f)
V09B,skeleton
V09BA,technetium (99mtc) compounds
V09BA01,technetium (99mtc) oxidronic acid
V09BA02,technetium (99mtc) medronic acid
V09BA03,technetium (99mtc) pyrophosphate
V09BA04,technetium (99mtc) butedronic acid
V09C,renal system
V09CA,technetium (99mtc) compounds
V09CA01,technetium (99mtc) pentetic acid
V09CA02,technetium (99mtc) succimer
V09CA03,technetium (99mtc) mertiatide
V09CA04,technetium (99mtc) gluceptate
V09CA05,technetium (99mtc) gluconate
V09CA06,technetium (99mtc) ethylenedicysteine
V09CX,other renal system diagnostic radiopharmaceuticals
V09CX01,sodium iodohippurate (123i)
V09CX02,sodium iodohippurate (131i)
V09CX03,sodium iothalamate (125i)
V09CX04,chromium (51cr) edetate
V09D,hepatic and reticulo endothelial system
V09DA,technetium (99mtc) compounds
V09DA01,technetium (99mtc) disofenin
V09DA02,technetium (99mtc) etifenin
V09DA03,technetium (99mtc) lidofenin
V09DA04,technetium (99mtc) mebrofenin
V09DA05,technetium (99mtc) galtifenin
V09DB,"technetium (99mtc), particles and colloids"
V09DB01,technetium (99mtc) nanocolloid
V09DB02,technetium (99mtc) microcolloid
V09DB03,technetium (99mtc) millimicrospheres
V09DB04,technetium (99mtc) tin colloid
V09DB05,technetium (99mtc) sulfur colloid
V09DB06,technetium (99mtc) rheniumsulfide colloid
V09DB07,technetium (99mtc) phytate
V09DX,other hepatic and reticulo endothelial system diagnostic radiopharmaceuticals
V09DX01,selenium (75se) tauroselcholic acid
V09E,respiratory system
V09EA,"technetium (99mtc), inhalants"
V09EA01,technetium (99mtc) pentetic acid
V09EA02,technetium (99mtc) technegas
V09EA03,technetium (99mtc) nanocolloid
V09EB,"technetium (99mtc), particles for injection"
V09EB01,technetium (99mtc) macrosalb
V09EB02,technetium (99mtc) microspheres
V09EX,other respiratory system diagnostic radiopharmaceuticals
V09EX01,krypton (81mkr) gas
V09EX02,xenon (127xe) gas
V09EX03,xenon (133xe) gas
V09F,thyroid
V09FX,various thyroid diagnostic radiopharmaceuticals
V09FX01,technetium (99mtc) pertechnetate
V09FX02,sodium iodide (123i)
V09FX03,sodium iodide (131i)
V09FX04,sodium iodide (124i)
V09G,cardiovascular system
V09GA,technetium (99mtc) compounds
V09GA01,technetium (99mtc) sestamibi
V09GA02,technetium (99mtc) tetrofosmin
V09GA03,technetium (99mtc) teboroxime
V09GA04,technetium (99mtc) human albumin
V09GA05,technetium (99mtc) furifosmin
V09GA06,technetium (99mtc) stannous agent labelled cells
V09GA07,technetium (99mtc) apcitide
V09GB,iodine (125i) compounds
V09GB01,fibrinogen (125i)
V09GB02,iodine (125i) human albumin
V09GX,other cardiovascular system diagnostic radiopharmaceuticals
V09GX01,thallium (201tl) chloride
V09GX02,indium (111in) imciromab
V09GX03,chromium (51cr) chromate labelled cells
V09GX04,rubidium (82rb) chloride
V09GX05,ammonia (13n)
V09H,inflammation and infection detection
V09HA,technetium (99mtc) compounds
V09HA01,technetium (99mtc) human immunoglobulin
V09HA02,technetium (99mtc) exametazime labelled cells
V09HA03,technetium (99mtc) antigranulocyte antibody
V09HA04,technetium (99mtc) sulesomab
V09HB,indium (111in) compounds
V09HB01,indium (111in) oxinate labelled cells
V09HB02,indium (111in) tropolonate labelled cells
V09HX,other diagnostic radiopharmaceuticals for inflammation and infection detection
V09HX01,gallium (67ga) citrate
V09I,tumour detection
V09IA,technetium (99mtc) compounds
V09IA01,technetium (99mtc) anticarcinoembryonicantigen antibody
V09IA02,technetium (99mtc) antimelanoma antibody
V09IA03,technetium (99mtc) pentavalent succimer
V09IA04,technetium (99mtc) votumumab
V09IA05,technetium (99mtc) depreotide
V09IA06,technetium (99mtc) arcitumomab
V09IA07,technetium (99mtc) hynic-octreotide
V09IA08,technetium (99mtc) etarfolatide
V09IA09,technetium (99mtc) tilmanocept
V09IA10,technetium (99mtc)trofolastat chloride
V09IB,indium (111in) compounds
V09IB01,indium (111in) pentetreotide
V09IB02,indium (111in) satumomab pendetide
V09IB03,indium (111in) antiovariumcarcinoma antibody
V09IB04,indium (111in) capromab pendetide
V09IX,other diagnostic radiopharmaceuticals for tumour detection
V09IX01,iobenguane (123i)
V09IX02,iobenguane (131i)
V09IX03,iodine (125i) cc49-monoclonal antibody
V09IX04,fludeoxyglucose (18f)
V09IX05,fluorodopa (18f)
V09IX06,sodium fluoride (18f)
V09IX07,fluorocholine (18f)
V09IX08,fluoroethylcholine (18f)
V09IX09,gallium (68ga) edotreotide
V09IX10,fluoroethyl-l-tyrosine (18f)
V09IX11,fluoroestradiol (18f)
V09IX12,fluciclovine (18f)
V09IX13,methionine (11c)
V09IX14,gallium (68ga) gozetotide
V09IX15,copper (64cu) dotatate
V09IX16,piflufolastat (18f)
V09IX17,psma-1007 (18f)
V09X,other diagnostic radiopharmaceuticals
V09XA,iodine (131i) compounds
V09XA01,iodine (131i) norcholesterol
V09XA02,iodocholesterol (131i)
V09XA03,iodine (131i) human albumin
V09XX,various diagnostic radiopharmaceuticals
V09XX01,cobalt (57co) cyanocobalamine
V09XX02,cobalt (58co) cyanocobalamine
V09XX03,selenium (75se) norcholesterol
V09XX04,ferric (59fe) citrate
V10,therapeutic radiopharmaceuticals
V10A,antiinflammatory agents
