atc1,atc2,atc3,atc4,atc_code,status,eurd_substance,status2,value
S,S01,S01B,S01BC,S01BC08,France,aminosalicylic acid,NA,1
S,S01,S01B,S01BC,S01BC08,none,"acetylsalicylic acid / ascorbic acid, ac",NA,1
S,S01,S01B,S01BC,S01BC08,none,acetylsalicylic acid / ascorbic acid / b,NA,1
S,S01,S01B,S01BC,S01BC08,none,acetylsalicylic acid / ascorbic acid / c,NA,1
S,S01,S01B,S01BC,S01BC08,none,acetylsalicylic acid / ascorbic acid / p,NA,1
S,S01,S01B,S01BC,S01BC08,Poland,acetylsalicylic acid / chlorphenamine / ,NA,1
S,S01,S01B,S01BC,S01BC08,Portugal,"acetylsalicylic acid / clopidogrel, clop",NA,1
S,S01,S01B,S01BC,S01BC08,none,acetylsalicylic acid / oxycodone hydroch,NA,1
S,S01,S01B,S01BC,S01BC08,none,acetylsalicylic acid / paracetamol,NA,1
S,S01,S01B,S01BC,S01BC08,none,acetylsalicylic acid / caffeine / parace,NA,1
S,S01,S01B,S01BC,S01BC08,Germany,salicylic acid (topical use),NA,1
S,S01,S01B,S01BC,S01BC08,none,salicylic acid / triamcinolone acetonide,NA,1
S,S01,S01B,S01BC,S01BC08,Sweden,para-aminosalicylic acid (centrally auth,NA,1
S,S01,S01B,S01BC,S01BC08,Austria,acetylsalicylic acid / atorvastatin / ra,NA,1
S,S01,S01B,S01BC,S01BC08,Slovakia,acetylsalicylic acid / bisoprolol,NA,1
S,S01,S01B,S01BC,S01BC08,Estonia,"pseudoephedrine, acetylsalicylic acid / ",NA,1
S,S01,S01B,S01BC,S01BC08,Slovenia,acetylsalicylic acid/rosuvastatin,NA,1
S,S01,S01B,S01BC,S01BC09,Poland,pranoprofen,NA,1
S,S01,S01B,S01BC,S01BC10,Spain,nepafenac,NA,1
S,S01,S01B,S01BC,S01BC11,Denmark,bromfenac,K,1
S,S01,S01C,S01CB,S01CB01,Italy,dexamethasone (apart from centrally auth,NA,1
S,S01,S01C,S01CB,S01CB01,none,dexamethasone / framycetin / gramicidin,NA,1
S,S01,S01C,S01CB,S01CB01,none,"dexamethasone / neomycin / polymyxin b, ",NA,1
S,S01,S01C,S01CB,S01CB01,none,dexamethasone / polymyxin b / trimethopr,NA,1
S,S01,S01C,S01CB,S01CB01,Italy,dexamethasone / tobramycin (topical and ,NA,1
S,S01,S01C,S01CB,S01CB01,none,dexamethasone / lidocaine,NA,1
S,S01,S01C,S01CB,S01CB01,none,dexamethasone isonicotinate / tramazolin,NA,1
S,S01,S01C,S01CB,S01CB01,none,dexamethasone / framycetin sulfate / pol,NA,1
S,S01,S01C,S01CB,S01CB01,none,dexamethasone sodium phosphate / gentami,NA,1
S,S01,S01C,S01CB,S01CB01,Spain,dexamethasone (centrally authorised prod,NA,1
S,S01,S01C,S01CB,S01CB01,none,dexamethasone / diphenhydramine hydrochl,NA,1
S,S01,S01C,S01CB,S01CB01,none,dexamethasone / gentamicin / tetryzoline,NA,1
S,S01,S01C,S01CB,S01CB01,none,dexamethasone / heparin sodium,NA,1
S,S01,S01C,S01CB,S01CB01,France,dexamethasone (centrally authorised prod,NA,1
S,S01,S01C,S01CB,S01CB01,Germany,dexamethasone / netilmicin,NA,1
S,S01,S01C,S01CB,S01CB01,Italy,dexamethasone / tobramycin (systemic for,NA,1
S,S01,S01C,S01CB,S01CB02,Austria,methylprednisolone (systemic use),NA,1
S,S01,S01C,S01CB,S01CB02,Slovenia,prednisolone,NA,1
S,S01,S01C,S01CB,S01CB02,none,prednisolone / salicylic acid,NA,1
S,S01,S01C,S01CB,S01CB02,none,methylprednisolone (topical use),NA,1
S,S01,S01C,S01CB,S01CB03,Finland,hydrocortisone / natamycin / neomycine s,NA,1
S,S01,S01C,S01CB,S01CB03,Spain,hydrocortisone / propanocaine,NA,1
S,S01,S01C,S01CB,S01CB03,none,hydrocortisone / urea,NA,1
S,S01,S01C,S01CB,S01CB03,none,hydrocortisone acetate / lidocaine hydro,NA,1
S,S01,S01C,S01CB,S01CB03,none,hydrocortisone acetate / zinc sulfate,NA,1
S,S01,S01C,S01CB,S01CB03,Sweden,"miconazole, hydrocortisone / miconazole ",NA,1
S,S01,S01C,S01CB,S01CB03,none,hydrocortisone / neomycin,NA,1
S,S01,S01C,S01CB,S01CB03,none,"oxytetracycline, hydrocortisone / oxytet",NA,1
S,S01,S01C,S01CB,S01CB03,Sweden,hydrocortisone (for centrally authorised,NA,1
S,S01,S01C,S01CB,S01CB03,Sweden,hydrocortisone (centrally authorised pro,NA,1
S,S01,S01C,S01CB,S01CB03,none,"pramocaine, hydrocortisone / pramocaine",NA,1
S,S01,S01C,S01CB,S01CB03,Croatia,hydrocortisone (systemic formulations ex,NA,1
S,S01,S01C,S01CB,S01CB03,Croatia,hydrocortisone (all formulations apart f,NA,1
S,S01,S01C,S01CB,S01CB04,Ireland,betamethasone,NA,1
S,S01,S01C,S01CB,S01CB04,Ireland,betamethasone dipropionate / calcipotrio,NA,1
S,S01,S01C,S01CB,S01CB04,Portugal,betamethasone dipropionate / clotrimazol,NA,1
S,S01,S01C,S01CB,S01CB04,Ireland,betamethasone dipropionate / salicylic a,NA,1
S,S01,S01C,S01CB,S01CB04,Ireland,betamethasone sodium phosphate / neomyci,NA,1
S,S01,S01C,S01CB,S01CB04,Ireland,betamethasone valerate / clioquinol,NA,1
S,S01,S01C,S01CB,S01CB04,Ireland,betamethasone valerate / fusidic acid,NA,1
S,S01,S01C,S01CB,S01CB04,none,betamethasone / gentamicin,NA,1
S,S01,S01C,S01CB,S01CB04,none,betamethasone / chloramphenicol,NA,1
S,S01,S01C,S01CB,S01CB04,Croatia,betamethasone / tetryzoline,NA,1
S,S01,S01C,S01CB,S01CB04,Croatia,betamethasone dipropionate / clotrimazol,NA,1
S,S01,S01C,S01CB,S01CB05,none,fluorometholone,NA,1
S,S01,S01E,S01EA,S01EA01,France,epinephrine (except for nasal use),NA,1
S,S01,S01E,S01EA,S01EA01,Ireland,epinephrine / lidocaine,NA,1
S,S01,S01E,S01EA,S01EA01,Denmark,"epinephrine / mepivacaine hydrochloride,",K,1
S,S01,S01E,S01EA,S01EA01,none,norepinephrine,NA,1
S,S01,S01E,S01EA,S01EA01,Germany,epinephrine / prilocaine hydrochloride,NA,1
S,S01,S01E,S01EA,S01EA01,Finland,epinephrine (for nasal use),NA,1
S,S01,S01E,S01EA,S01EA03,none,apraclonidine,NA,1
S,S01,S01E,S01EA,S01EA04,none,apraclonidine,NA,1
S,S01,S01E,S01EA,S01EA04,none,clonidine,NA,1
S,S01,S01E,S01EA,S01EA05,Ireland,brimonidine (except for the centrally au,NA,1
S,S01,S01E,S01EA,S01EA05,Germany,brimonidine / timolol,NA,1
S,S01,S01E,S01EA,S01EA05,Ireland,brimonidine (centrally authorised produc,NA,1
S,S01,S01E,S01EB,S01EB01,Denmark,pilocarpine / timolol,K,1
S,S01,S01E,S01EB,S01EB01,Croatia,pilocarpine (non ophthalmic formulations,NA,1
S,S01,S01E,S01EB,S01EB01,Croatia,pilocarpine (ophthalmic formulation),NA,1
S,S01,S01E,S01EB,S01EB02,none,carbachol,NA,1
S,S01,S01E,S01EB,S01EB06,Ireland,"neostigmine, glycopyrronium / neostigmin",NA,1
S,S01,S01E,S01EB,S01EB09,none,acetylcholine,NA,1
S,S01,S01E,S01EC,S01EC01,none,acetazolamide,NA,1
S,S01,S01E,S01EC,S01EC03,Denmark,dorzolamide / timolol,K,1
S,S01,S01E,S01EC,S01EC03,France,dorzolamide,NA,1
S,S01,S01E,S01EC,S01EC04,Spain,brinzolamide,NA,1
S,S01,S01E,S01EC,S01EC04,Denmark,brinzolamide / timolol,K,1
S,S01,S01E,S01EC,S01EC04,Ireland,brinzolamide / brimonidine tartrate,NA,1
S,S01,S01E,S01ED,S01ED01,Spain,timolol / travoprost,NA,1
S,S01,S01E,S01ED,S01ED01,Czech Republic,timolol (systemic use),NA,1
S,S01,S01E,S01ED,S01ED01,Germany,timolol (eye preparations),NA,1
S,S01,S01E,S01ED,S01ED02,Hungary,betaxolol,NA,1
S,S01,S01E,S01ED,S01ED03,Czech Republic,levobunolol (ophthalmic indication),NA,1
S,S01,S01E,S01ED,S01ED05,Slovakia,carteolol,NA,1
S,S01,S01E,S01EE,S01EE01,Belgium,latanoprost (eye drop emulsions containi,NA,1
S,S01,S01E,S01EE,S01EE01,Belgium,latanoprost (except for products with pa,NA,1
S,S01,S01E,S01EE,S01EE01,Sweden,latanoprost / timolol,NA,1
S,S01,S01E,S01EE,S01EE01,Poland,latanoprost (products with paediatric in,NA,1
S,S01,S01E,S01EE,S01EE01,Poland,latanoprost / netarsudil,NA,1
S,S01,S01E,S01EE,S01EE03,Denmark,bimatoprost,K,1
S,S01,S01E,S01EE,S01EE03,Denmark,bimatoprost / timolol,K,1
S,S01,S01E,S01EE,S01EE04,Spain,travoprost,NA,1
S,S01,S01E,S01EE,S01EE05,Germany,tafluprost,NA,1
S,S01,S01E,S01EE,S01EE05,Germany,tafluprost / timolol,NA,1
S,S01,S01E,S01EX,S01EX02,none,dapiprazole,NA,1
S,S01,S01E,S01EX,S01EX05,Spain,netarsudil,NA,1
S,S01,S01F,S01FA,S01FA01,none,atropine,NA,1
S,S01,S01F,S01FA,S01FA01,none,atropine / diphenoxylate,NA,1
S,S01,S01F,S01FA,S01FA01,none,atropine sulfate / hyoscine hydrobromide,NA,1
S,S01,S01F,S01FA,S01FA01,none,atropine sulfate / phenylephrine acetate,NA,1
S,S01,S01F,S01FA,S01FA02,none,scopolamine aminoxide hydrobromide,NA,1
S,S01,S01F,S01FA,S01FA04,none,cyclopentolate,NA,1
S,S01,S01F,S01FA,S01FA06,none,tropicamide,NA,1
S,S01,S01F,S01FB,S01FB01,none,phenylephrine / zinc sulfate,NA,1
S,S01,S01F,S01FB,S01FB01,Belgium,phenylephrine hydrochloride / prednisolo,NA,1
S,S01,S01F,S01FB,S01FB01,none,"phenylephrine (IV, nasal or oral formula",NA,1
S,S01,S01F,S01FB,S01FB01,Czech Republic,phenylephrine (ophthalmic formulations),NA,1
S,S01,S01F,S01FB,S01FB01,Austria,phenylephrine / ketorolac,NA,1
S,S01,S01F,S01FB,S01FB01,Denmark,phenylephrine / tropicamide,K,1
S,S01,S01F,S01FB,S01FB02,none,ephedrine,NA,1
S,S01,S01F,S01FB,S01FB02,none,ephedrine hydrochloride / glaucine hydro,NA,1
S,S01,S01F,S01FB,S01FB02,Bulgaria,ephedrine hydrochloride / sulfathiazole,NA,1
S,S01,S01F,S01FB,S01FB02,Germany,pseudoephedrine / triprolidine,NA,1
S,S01,S01F,S01FB,S01FB02,none,ephedrine hydrochloride / resorcinol,NA,1
S,S01,S01F,S01FB,S01FB02,Estonia,"pseudoephedrine, acetylsalicylic acid / ",NA,1
S,S01,S01G,S01GA,S01GA01,Denmark,"naphazoline, naphazoline / zinc sulphate",K,1
S,S01,S01G,S01GA,S01GA02,none,tetryzoline,NA,1
S,S01,S01G,S01GA,S01GA03,Latvia,xylometazoline,NA,1
S,S01,S01G,S01GA,S01GA04,Estonia,oxymetazoline,NA,1
S,S01,S01G,S01GA,S01GA05,none,phenylephrine / zinc sulfate,NA,1
S,S01,S01G,S01GA,S01GA05,Belgium,phenylephrine hydrochloride / prednisolo,NA,1
S,S01,S01G,S01GA,S01GA05,none,"phenylephrine (IV, nasal or oral formula",NA,1
S,S01,S01G,S01GA,S01GA05,Czech Republic,phenylephrine (ophthalmic formulations),NA,1
S,S01,S01G,S01GA,S01GA05,Austria,phenylephrine / ketorolac,NA,1
S,S01,S01G,S01GA,S01GA05,Denmark,phenylephrine / tropicamide,K,1
S,S01,S01G,S01GA,S01GA07,Ireland,brimonidine (except for the centrally au,NA,1
S,S01,S01G,S01GA,S01GA07,Germany,brimonidine / timolol,NA,1
S,S01,S01G,S01GA,S01GA07,Ireland,brimonidine (centrally authorised produc,NA,1
S,S01,S01G,S01GX,S01GX01,Ireland,cromoglicic acid,NA,1
S,S01,S01G,S01GX,S01GX02,Denmark,levocabastine,K,1
S,S01,S01G,S01GX,S01GX03,none,spaglumic acid,NA,1
S,S01,S01G,S01GX,S01GX04,none,nedocromil,NA,1
S,S01,S01G,S01GX,S01GX05,Finland,lodoxamide,NA,1
S,S01,S01G,S01GX,S01GX06,France,emedastine,NA,1
S,S01,S01G,S01GX,S01GX07,Austria,azelastine,NA,1
S,S01,S01G,S01GX,S01GX07,Austria,azelastine / fluticasone,NA,1
S,S01,S01G,S01GX,S01GX08,Sweden,ketotifen (ophtalmic formulations),NA,1
S,S01,S01G,S01GX,S01GX08,Italy,ketotifen (oral formulations),NA,1
S,S01,S01G,S01GX,S01GX09,Ireland,olopatadine,NA,1
S,S01,S01G,S01GX,S01GX10,Sweden,epinastine,NA,1
S,S01,S01G,S01GX,S01GX12,Finland,cetirizine,NA,1
S,S01,S01G,S01GX,S01GX12,Belgium,cetirizine / pseudoephedrine,NA,1
S,S01,S01G,S01GX,S01GX12,Germany,levocetirizine,NA,1
S,S01,S01G,S01GX,S01GX13,Romania,bilastine,NA,1
S,S01,S01H,S01HA,S01HA01,none,cocaine,NA,1
S,S01,S01H,S01HA,S01HA02,none,oxybuprocaine,NA,1
S,S01,S01H,S01HA,S01HA03,none,tetracaine,NA,1
S,S01,S01H,S01HA,S01HA04,none,proxymetacaine,NA,1
S,S01,S01H,S01HA,S01HA05,none,oxybuprocaine,NA,1
S,S01,S01H,S01HA,S01HA05,none,procaine,NA,1
S,S01,S01H,S01HA,S01HA05,Croatia,chloroprocaine hydrochloride,NA,1
S,S01,S01H,S01HA,S01HA06,Germany,cinchocaine,NA,1
S,S01,S01H,S01HA,S01HA06,Malta,cinchocaine hydrochloride / hydrocortiso,NA,1
S,S01,S01H,S01HA,S01HA06,none,cinchocaine hydrochloride / policresulen,NA,1
S,S01,S01H,S01HA,S01HA06,none,cinchocaine hydrochloride / prednisolone,NA,1
S,S01,S01H,S01HA,S01HA07,none,lidocaine / hydrocortisone,NA,1
S,S01,S01H,S01HA,S01HA07,Denmark,lidocaine / prilocaine (not centrally au,K,1
S,S01,S01H,S01HA,S01HA07,Belgium,lidocaine / tetracaine,NA,1
S,S01,S01H,S01HA,S01HA07,Latvia,lidocaine hydrochloride / methylpredniso,NA,1
S,S01,S01H,S01HA,S01HA07,Lithuania,lidocaine / phenazone,NA,1
S,S01,S01H,S01HA,S01HA07,none,lidocaine / tribenoside,NA,1
S,S01,S01H,S01HA,S01HA07,Spain,lidocaine / prilocaine (centrally author,NA,1
S,S01,S01H,S01HA,S01HA07,Poland,lidocaine / norepinephrine,NA,1
S,S01,S01H,S01HA,S01HA07,Denmark,lidocaine hydrochloride / phenylephrine ,K,1
S,S01,S01H,S01HA,S01HA07,France,lidocaine hydrochloride / neomycin sulfa,NA,1
S,S01,S01H,S01HA,S01HA07,none,lidocaine (topical use),NA,1
S,S01,S01H,S01HA,S01HA07,none,lidocaine (systemic use),NA,1
S,S01,S01H,S01HA,S01HA08,Croatia,chloroprocaine hydrochloride,NA,1
S,S01,S01J,S01JA,S01JA01,none,fluorescein (topical ophthalmic use),NA,1
S,S01,S01J,S01JA,S01JA01,none,fluorescein / oxybuprocaine,NA,1
S,S01,S01J,S01JA,S01JA01,Germany,fluorescein (systemic use),NA,1
S,S01,S01J,S01JA,S01JA01,none,fluorescein sodium / lidocain hydrochlor,NA,1
S,S01,S01J,S01JA,S01JA01,none,fluorescein sodium / proxymetacaine hydr,NA,1
S,S01,S01K,S01KA,S01KA01,none,hyaluronic acid,NA,1
S,S01,S01K,S01KA,S01KA02,none,hypromellose,NA,1
S,S01,S01K,S01KX,S01KX01,Portugal,chymotrypsin / trypsin,NA,1
S,S01,S01L,S01LA,S01LA01,France,verteporfin,NA,1
S,S01,S01L,S01LA,S01LA04,Sweden,ranibizumab,NA,1
S,S01,S01L,S01LA,S01LA05,Sweden,aflibercept (oncological indication(s)),NA,1
S,S01,S01L,S01LA,S01LA05,France,aflibercept (ophthalmological indication,NA,1
S,S01,S01L,S01LA,S01LA06,Germany,brolucizumab,NA,1
S,S01,S01L,S01LA,S01LA08,Denmark,bevacizumab,K,1
S,S01,S01L,S01LA,S01LA08,Denmark,bevacizumab gamma,K,1
S,S01,S01L,S01LA,S01LA09,Portugal,faricimab,NA,1
S,S01,S01X,S01XA,S01XA01,none,guaiazulene,NA,1
S,S01,S01X,S01XA,S01XA01,none,guaiazulene / matricaria oil,NA,1
S,S01,S01X,S01XA,S01XA02,none,retinol,NA,1
S,S01,S01X,S01XA,S01XA04,none,potassium iodide,NA,1
S,S01,S01X,S01XA,S01XA05,none,disodium edetate dihydrate / sodium dihy,NA,1
S,S01,S01X,S01XA,S01XA06,none,ethylmorphine,NA,1
S,S01,S01X,S01XA,S01XA07,none,aluminium,NA,1
S,S01,S01X,S01XA,S01XA07,none,aluminium chlorhydroxide-complex,NA,1
S,S01,S01X,S01XA,S01XA07,none,aluminium oxide hydrated / magnesium hyd,NA,1
S,S01,S01X,S01XA,S01XA07,none,antacids: including any combinations or ,NA,1
S,S01,S01X,S01XA,S01XA07,none,chrome alum,NA,1
S,S01,S01X,S01XA,S01XA07,none,aluminium hydroxide gel / dimeticone / m,NA,1
S,S01,S01X,S01XA,S01XA07,Portugal,"dihydroxyaluminum sodium carbonate, dihy",NA,1
S,S01,S01X,S01XA,S01XA07,none,aluminium oxide / magnesium hydroxide / ,NA,1
S,S01,S01X,S01XA,S01XA07,Germany,aluminium chloride hexahydrate,NA,1
S,S01,S01X,S01XA,S01XA07,France,aluminium phosphate,NA,1
S,S01,S01X,S01XA,S01XA07,Spain,brodalumab,NA,1
S,S01,S01X,S01XA,S01XA07,Norway,durvalumab,NA,1
S,S01,S01X,S01XA,S01XA08,Poland,acetylcysteine,NA,1
S,S01,S01X,S01XA,S01XA08,Italy,"acetylcysteine / tuaminoheptane, acetylc",NA,1
S,S01,S01X,S01XA,S01XA10,Romania,inosine pranobex,NA,1
S,S01,S01X,S01XA,S01XA11,none,nandrolone,NA,1
S,S01,S01X,S01XA,S01XA12,Finland,dexpanthenol,NA,1
S,S01,S01X,S01XA,S01XA12,none,dexpanthenol / dimethyl sulfoxide / hepa,NA,1
S,S01,S01X,S01XA,S01XA12,none,dexpanthenol / polyvinyl alcohol,NA,1
S,S01,S01X,S01XA,S01XA12,none,dexpanthenol / heparin,NA,1
S,S01,S01X,S01XA,S01XA12,none,dexpanthenol / hydrocortisone,NA,1
S,S01,S01X,S01XA,S01XA12,Croatia,dexpanthenol / xylometazoline,NA,1
S,S01,S01X,S01XA,S01XA12,none,dexpanthenol / retinol palmitate,NA,1
S,S01,S01X,S01XA,S01XA13,Germany,alteplase,NA,1
S,S01,S01X,S01XA,S01XA14,none,heparin,NA,1
S,S01,S01X,S01XA,S01XA14,none,heparinoid,NA,1
S,S01,S01X,S01XA,S01XA14,none,heparinoid / ibuprofen,NA,1
S,S01,S01X,S01XA,S01XA14,none,heparin / zinc sulphate,NA,1
S,S01,S01X,S01XA,S01XA15,none,ascorbic acid / dichlorobenzyl alcohol,NA,1
S,S01,S01X,S01XA,S01XA15,none,ascorbic acid / caffeine / glucuronamide,NA,1
S,S01,S01X,S01XA,S01XA15,none,ascorbic acid / paracetamol,NA,1
S,S01,S01X,S01XA,S01XA15,none,ascorbic acid / caffeine / paracetamol,NA,1
S,S01,S01X,S01XA,S01XA15,Lithuania,ascorbic acid / paracetamol / phenylephr,NA,1
S,S01,S01X,S01XA,S01XA15,none,ascorbic acid / potassium aspartate / po,NA,1
S,S01,S01X,S01XA,S01XA15,France,ascorbic acid / chlorphenamine / paracet,NA,1
S,S01,S01X,S01XA,S01XA15,none,ascorbic acid / caffeine / chlorphenamin,NA,1
S,S01,S01X,S01XA,S01XA15,Poland,"ascorbic acid / magnesium oxide, magnesi",NA,1
S,S01,S01X,S01XA,S01XA15,Austria,ascorbic acid / paracetamol / pheniramin,NA,1
S,S01,S01X,S01XA,S01XA15,Hungary,ascorbic acid / caffeine / paracetamol /,NA,1
S,S01,S01X,S01XA,S01XA15,none,ascorbic acid / paracetamol / pseudoephe,NA,1
S,S01,S01X,S01XA,S01XA15,Estonia,ascorbic acid / paracetamol / pheniramin,NA,1
S,S01,S01X,S01XA,S01XA15,none,ascorbic acid / guaifenesin / paracetamo,NA,1
S,S01,S01X,S01XA,S01XA15,Romania,ascorbic acid,NA,1
S,S01,S01X,S01XA,S01XA15,none,ascorbic acid / biotin / calcium pantote,NA,1
S,S01,S01X,S01XA,S01XA15,Italy,ascorbic acid / cyanocobalamin / folic a,NA,1
S,S01,S01X,S01XA,S01XA15,none,ascorbic acid / paracetamol / propyphena,NA,1
S,S01,S01X,S01XA,S01XA15,Spain,ascorbic acid / potassium bicarbonate,NA,1
S,S01,S01X,S01XA,S01XA15,none,ascorbic acid / colecalciferol / retinol,NA,1
S,S01,S01X,S01XA,S01XA15,Poland,"ascorbic acid / rutoside, ascorbic acid ",NA,1
S,S01,S01X,S01XA,S01XA15,Romania,"ascorbic acid / calcium, ascorbic acid /",NA,1
S,S01,S01X,S01XA,S01XA15,none,ascorbic acid / acid folic / alfa-tocoph,NA,1
S,S01,S01X,S01XA,S01XA15,Iceland,ascorbic acid / magnesium aspartate / le,NA,1
S,S01,S01X,S01XA,S01XA18,Estonia,ciclosporin (systemic use),NA,1
S,S01,S01X,S01XA,S01XA18,Austria,ciclosporin (topical use),NA,1
S,S01,S01X,S01XA,S01XA21,Spain,mercaptamine (treatment of nephropathic ,NA,1
S,S01,S01X,S01XA,S01XA21,Spain,mercaptamine (Indicated for the treatmen,NA,1
S,S01,S01X,S01XA,S01XA22,Sweden,ocriplasmin,NA,1
S,S01,S01X,S01XA,S01XA23,Sweden,sirolimus (indicated for treatment of an,NA,1
S,S01,S01X,S01XA,S01XA23,Sweden,sirolimus (for prophylaxis of organ reje,NA,1
S,S01,S01X,S01XA,S01XA23,Germany,temsirolimus,NA,1
S,S01,S01X,S01XA,S01XA24,Austria,cenegermin,NA,1
S,S01,S01X,S01XA,S01XA26,none,riboflavin,NA,1
S,S01,S01X,S01XA,S01XA27,Germany,voretigene neparvovec,NA,1
S,S01,S01X,S01XA,S01XA28,Denmark,varenicline,K,1
S,S01,S01X,S01XA,S01XA31,Finland,pegcetacoplan,NA,1
S,S02,S02A,S02AA,S02AA01,none,chloramphenicol,NA,1
S,S02,S02A,S02AA,S02AA01,none,chloramphenicol / dexamethasone,NA,1
S,S02,S02A,S02AA,S02AA01,none,chloramphenicol / hydrocortisone (ocular,NA,1
S,S02,S02A,S02AA,S02AA01,none,chloramphenicol / cortisone acetate / et,NA,1
S,S02,S02A,S02AA,S02AA01,none,chloramphenicol hemisuccinate / predniso,NA,1
S,S02,S02A,S02AA,S02AA02,none,nitrofural,NA,1
S,S02,S02A,S02AA,S02AA02,Slovenia,nitrofural / phenazone / tetracaine hydr,NA,1
S,S02,S02A,S02AA,S02AA03,none,boric acid / carbethopendecinium bromide,NA,1
S,S02,S02A,S02AA,S02AA03,none,boric acid / calcium thiocyanate / camph,NA,1
S,S02,S02A,S02AA,S02AA05,none,clioquinol,NA,1
S,S02,S02A,S02AA,S02AA05,none,clioquinol / flumetasone,NA,1
S,S02,S02A,S02AA,S02AA05,none,clioquinol / fluocinolone acetonide,NA,1
S,S02,S02A,S02AA,S02AA06,none,hydrogen peroxide,NA,1
S,S02,S02A,S02AA,S02AA06,none,urea hydrogen peroxide,NA,1
S,S02,S02A,S02AA,S02AA07,Czech Republic,neomycin / triamcinolone,NA,1
S,S02,S02A,S02AA,S02AA07,none,neomycin,NA,1
S,S02,S02A,S02AA,S02AA07,none,neomycin sulfate / nystatin / polymyxin ,NA,1
S,S02,S02A,S02AA,S02AA07,Poland,neomycin sulfate / nystatin / triamcinol,NA,1
S,S02,S02A,S02AA,S02AA08,none,chlortetracycline,NA,1
S,S02,S02A,S02AA,S02AA08,none,"oxytetracycline, hydrocortisone / oxytet",NA,1
S,S02,S02A,S02AA,S02AA08,none,tetracycline,NA,1
S,S02,S02A,S02AA,S02AA08,none,tetracycline (topical use),NA,1
S,S02,S02A,S02AA,S02AA09,Lithuania,chlorhexidine,NA,1
S,S02,S02A,S02AA,S02AA09,none,chlorhexidine / dexpanthenol,NA,1
S,S02,S02A,S02AA,S02AA09,none,chlorhexidine / lidocaine,NA,1
S,S02,S02A,S02AA,S02AA09,Belgium,chlorhexidine gluconate / isopropyl alco,NA,1
S,S02,S02A,S02AA,S02AA09,none,chlorhexidine digluconate / lidocaine hy,NA,1
S,S02,S02A,S02AA,S02AA09,France,"tixocortol, chlorhexidine gluconate / ti",NA,1
S,S02,S02A,S02AA,S02AA09,none,chlorhexidine / phenol,NA,1
S,S02,S02A,S02AA,S02AA09,Slovakia,chlorhexidine / tetracaine,NA,1
S,S02,S02A,S02AA,S02AA10,Greece,acetic acid,NA,1
S,S02,S02A,S02AA,S02AA12,Denmark,rifamycin,M,1
S,S02,S02A,S02AA,S02AA13,Sweden,"miconazole, hydrocortisone / miconazole ",NA,1
S,S02,S02A,S02AA,S02AA14,Italy,gentamicin (topical use),NA,1
S,S02,S02A,S02AA,S02AA14,none,gentamicin sulphate / hydrocortisone ace,NA,1
S,S02,S02A,S02AA,S02AA14,Italy,gentamicin (systemic use),NA,1
S,S02,S02A,S02AA,S02AA14,France,gentamicin sulfate / indometacin,NA,1
S,S02,S02A,S02AA,S02AA14,Italy,gentamicin (implant),NA,1
S,S02,S02A,S02AA,S02AA15,Spain,ciprofloxacin / fluocinolone acetonide,NA,1
S,S02,S02A,S02AA,S02AA15,Italy,ciprofloxacin hydrochloride / hydrocorti,NA,1
S,S02,S02A,S02AA,S02AA15,Norway,ciprofloxacin (systemic use),NA,1
S,S02,S02A,S02AA,S02AA15,Norway,ciprofloxacin (topical use),NA,1
S,S02,S02A,S02AA,S02AA15,Germany,ciprofloxacin / dexamethasone (ear drops,NA,1
S,S02,S02A,S02AA,S02AA16,Spain,ciprofloxacin / fluocinolone acetonide,NA,1
S,S02,S02A,S02AA,S02AA16,Italy,ciprofloxacin hydrochloride / hydrocorti,NA,1
S,S02,S02A,S02AA,S02AA16,Norway,ciprofloxacin (systemic use),NA,1
S,S02,S02A,S02AA,S02AA16,Norway,ciprofloxacin (topical use),NA,1
S,S02,S02A,S02AA,S02AA16,Croatia,ofloxacin (systemic use),NA,1
S,S02,S02A,S02AA,S02AA16,Croatia,ofloxacin (topical use),NA,1
S,S02,S02A,S02AA,S02AA16,Germany,ciprofloxacin / dexamethasone (ear drops,NA,1
S,S02,S02A,S02AA,S02AA16,Spain,levofloxacin (Inhalation use),NA,1
S,S02,S02A,S02AA,S02AA16,Germany,levofloxacin (intravenous and oral use),NA,1
S,S02,S02A,S02AA,S02AA16,Germany,levofloxacin (ocular use),NA,1
S,S02,S02A,S02AA,S02AA16,Italy,levofloxacin/dexamethasone (ocular use),NA,1
S,S02,S02A,S02AA,S02AA17,France,fosfomycin (oral formulation),NA,1
S,S02,S02A,S02AA,S02AA17,France,fosfomycin (IV formulation),NA,1
S,S02,S02B,S02BA,S02BA01,Finland,hydrocortisone / natamycin / neomycine s,NA,1
S,S02,S02B,S02BA,S02BA01,Spain,hydrocortisone / propanocaine,NA,1
S,S02,S02B,S02BA,S02BA01,none,hydrocortisone / urea,NA,1
S,S02,S02B,S02BA,S02BA01,none,hydrocortisone acetate / lidocaine hydro,NA,1
S,S02,S02B,S02BA,S02BA01,none,hydrocortisone acetate / zinc sulfate,NA,1
S,S02,S02B,S02BA,S02BA01,Sweden,"miconazole, hydrocortisone / miconazole ",NA,1
S,S02,S02B,S02BA,S02BA01,none,hydrocortisone / neomycin,NA,1
S,S02,S02B,S02BA,S02BA01,none,"oxytetracycline, hydrocortisone / oxytet",NA,1
